id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
1791,"@parasrawat1217","Goetia is gyomou now","Ugwttp6j4gJb0Y8Epzh4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugwttp6j4gJb0Y8Epzh4AaABAg","2024-04-08 13:03:32",0,"Goetia is gyomou now","http://www.youtube.com/@parasrawat1217",
1792,"@korosensei2903","Shinobu🥵🥵🥵","UgyWy6wk4MFfvg_F-pJ4AaABAg","",1,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyWy6wk4MFfvg_F-pJ4AaABAg","2024-04-08 13:03:13",0,"Shinobu🥵🥵🥵","http://www.youtube.com/@korosensei2903",
1793,"@pomogrenade2.0","Tanjiro bulking af😮","UgzJ_j9vZfK2ceFDdX54AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzJ_j9vZfK2ceFDdX54AaABAg","2024-04-08 13:02:04",0,"Tanjiro bulking af😮","http://www.youtube.com/@pomogrenade2.0",
1794,"@krishna_-","Yusssss here we gooo","Ugy2h5ondp5O4349d7t4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugy2h5ondp5O4349d7t4AaABAg","2024-04-08 13:01:17",0,"Yusssss here we gooo","http://www.youtube.com/@krishna_-",
1795,"@Effortastic","May is definitely a month to look forward to.","Ugy5YHUyNOKemndoPPd4AaABAg","",27,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugy5YHUyNOKemndoPPd4AaABAg","2024-04-08 13:00:22",0,"May is definitely a month to look forward to.","http://www.youtube.com/@Effortastic",
1796,"@stickman8059","We\'re all gonna have to deal with tanjiro annoying voice again of him complaining","Ugx6iVFvlZeiWvTnS4J4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugx6iVFvlZeiWvTnS4J4AaABAg","2024-04-08 12:59:54",0,"We\'re all gonna have to deal with tanjiro annoying voice again of him complaining","http://www.youtube.com/@stickman8059",
1797,"@ourinator692","DS mid","UgxmM6F9ZiTAWeGTwX54AaABAg","",1,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxmM6F9ZiTAWeGTwX54AaABAg","2024-04-08 12:59:24",3,"DS mid","http://www.youtube.com/@ourinator692",
1798,"@aquaaaa_","no one really asked and you can keep it to yourself","UgxmM6F9ZiTAWeGTwX54AaABAg.A1z0uv5KYGUA1z1Tast-HJ","@ourinator692",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxmM6F9ZiTAWeGTwX54AaABAg.A1z0uv5KYGUA1z1Tast-HJ","2024-04-08 13:04:16",0,"no one really asked and you can keep it to yourself","http://www.youtube.com/@aquaaaa_",
1799,"@ourinator692","@@aquaaaa_ But I don\'t, what will you do about it. Noone asked you to reply to it either","UgxmM6F9ZiTAWeGTwX54AaABAg.A1z0uv5KYGUA1z76O5bLQV","@ourinator692",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxmM6F9ZiTAWeGTwX54AaABAg.A1z0uv5KYGUA1z76O5bLQV","2024-04-08 13:53:32",0,"@@aquaaaa_ But I don\'t, what will you do about it. Noone asked you to reply to it either","http://www.youtube.com/@ourinator692",
1800,"@theraikouemp4ror997","@@aquaaaa_ Wait you are a JJK Fan as well with Demon Slayer? DOUBLE THE MID! And you cared enough to comment.","UgxmM6F9ZiTAWeGTwX54AaABAg.A1z0uv5KYGUA1z8NzJ2mOQ","@ourinator692",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxmM6F9ZiTAWeGTwX54AaABAg.A1z0uv5KYGUA1z8NzJ2mOQ","2024-04-08 14:04:40",0,"@@aquaaaa_ Wait you are a JJK Fan as well with Demon Slayer? DOUBLE THE MID! And you cared enough to comment.","http://www.youtube.com/@theraikouemp4ror997",
1801,"@slipkid1267","They’re coming out with these seasons quick","UgybLMr8ZsKMXd6DK4F4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgybLMr8ZsKMXd6DK4F4AaABAg","2024-04-08 12:59:23",0,"They’re coming out with these seasons quick","http://www.youtube.com/@slipkid1267",
1802,"@theinfamous4231","SWOLE TANJIRO","UgzmXK6DY5VOc_OqUrh4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzmXK6DY5VOc_OqUrh4AaABAg","2024-04-08 12:59:20",0,"SWOLE TANJIRO","http://www.youtube.com/@theinfamous4231",
1803,"@dotI3.","murata still survivng every arc 😭😭","Ugy0x1oEO1hey2AYIkF4AaABAg","",1,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugy0x1oEO1hey2AYIkF4AaABAg","2024-04-08 12:58:38",0,"murata still survivng every arc 😭😭","http://www.youtube.com/@dotI3.",
1804,"@joem2556","How many episodes is this arch supposed to be? I wonder if we are jumping right away to the Infinity castle arch?","Ugy0l16NEGdeVjrBFwB4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugy0l16NEGdeVjrBFwB4AaABAg","2024-04-08 12:58:20",1,"How many episodes is this arch supposed to be? I wonder if we are jumping right away to the Infinity castle arch?","http://www.youtube.com/@joem2556",
1805,"@mr.hakai3210","12 episode","Ugy0l16NEGdeVjrBFwB4AaABAg.A1z0n1jl4wJA2-Oh58g0Dc","@joem2556",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugy0l16NEGdeVjrBFwB4AaABAg.A1z0n1jl4wJA2-Oh58g0Dc","2024-04-09 01:46:28",0,"12 episode","http://www.youtube.com/@mr.hakai3210",
1806,"@Cryptt-Playz","hype levels at 1000%!, the only other anime to fill the void of demon slayer is solo levelling","UgyqZLxt16sZHrpMMXx4AaABAg","",24,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyqZLxt16sZHrpMMXx4AaABAg","2024-04-08 12:58:03",2,"hype levels at 1000%!, the only other anime to fill the void of demon slayer is solo levelling","http://www.youtube.com/@Cryptt-Playz",
1807,"@TheRealryan269","both are the pinnacle of overrated","UgyqZLxt16sZHrpMMXx4AaABAg.A1z0l20igv4A22J7QmVY3b","@Cryptt-Playz",3,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyqZLxt16sZHrpMMXx4AaABAg.A1z0l20igv4A22J7QmVY3b","2024-04-10 04:55:30",0,"both are the pinnacle of overrated","http://www.youtube.com/@TheRealryan269",
1808,"@tvdforever5147","​@@TheRealryan269true tbh","UgyqZLxt16sZHrpMMXx4AaABAg.A1z0l20igv4A22hyAwqE4V","@Cryptt-Playz",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyqZLxt16sZHrpMMXx4AaABAg.A1z0l20igv4A22hyAwqE4V","2024-04-10 08:41:17",0,"​@@TheRealryan269true tbh","http://www.youtube.com/@tvdforever5147",
1809,"@ntko...","12 MAY !!!! I CANT WAIT😆😆😆😆😆","UgxTIUEbt9qfhCq2BFh4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxTIUEbt9qfhCq2BFh4AaABAg","2024-04-08 12:57:19",0,"12 MAY !!!! I CANT WAIT😆😆😆😆😆","http://www.youtube.com/@ntko...",
1810,"@Immortal_Dino","The calm before the storm","UgzD0jcUZcFCjBPFJ-R4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzD0jcUZcFCjBPFJ-R4AaABAg","2024-04-08 12:57:11",0,"The calm before the storm","http://www.youtube.com/@Immortal_Dino",
1811,"@joshuajinsu2559","1 hour and not even 15k views. Demon slayer seriously fell off","UgzK7wOq1ccZfQ70zj54AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzK7wOq1ccZfQ70zj54AaABAg","2024-04-08 12:57:02",0,"1 hour and not even 15k views. Demon slayer seriously fell off","http://www.youtube.com/@joshuajinsu2559",
1812,"@DIOPSIDE7995","Finally","UgzB_VCmTgaKCgWjkwp4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzB_VCmTgaKCgWjkwp4AaABAg","2024-04-08 12:56:59",0,"Finally","http://www.youtube.com/@DIOPSIDE7995",
1813,"@jessepedro634","its already past may 12th , where do i watch it?","UgwGVaOPKernHjxGEGB4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwGVaOPKernHjxGEGB4AaABAg","2024-04-08 12:56:58",0,"its already past may 12th , where do i watch it?","http://www.youtube.com/@jessepedro634",
1814,"@Soflay","Im mad after this movie.","UgyCuxeU_PvoIaTQsTN4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyCuxeU_PvoIaTQsTN4AaABAg","2024-04-08 12:56:53",0,"Im mad after this movie.","http://www.youtube.com/@Soflay",
1815,"@mischievousMonkeyBusiness","10/10 animation but why arc we needed the next season 😢 I guess milk the cow dry","Ugxg0kCF4DuT8k0INwV4AaABAg","",1,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugxg0kCF4DuT8k0INwV4AaABAg","2024-04-08 12:56:42",0,"10/10 animation but why arc we needed the next season 😢 I guess milk the cow dry","http://www.youtube.com/@mischievousMonkeyBusiness",
1816,"@spiiiral","YAYYAYYAYAY IM SO EXCITED","UgwNPZY36KuvZKQia2R4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwNPZY36KuvZKQia2R4AaABAg","2024-04-08 12:56:40",0,"YAYYAYYAYAY IM SO EXCITED","http://www.youtube.com/@spiiiral",
1817,"@GorastMK","Like a month left! Woooooo it\'ll be almost time!","UgxZW0A09sVGNxczLWJ4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxZW0A09sVGNxczLWJ4AaABAg","2024-04-08 12:55:49",0,"Like a month left! Woooooo it\'ll be almost time!","http://www.youtube.com/@GorastMK",
1818,"@phkeifff3139","Wish they made this arc longer","UgzA7Uzc3Ql98464V_F4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzA7Uzc3Ql98464V_F4AaABAg","2024-04-08 12:55:40",0,"Wish they made this arc longer","http://www.youtube.com/@phkeifff3139",
1819,"@Sir-Vesh","I wonder how they gonna animate 9 chapters into a full season unless they do the first part of final arc aswell but it will probably end with the cliffhanger","Ugz43xTCf_NczrZYWdt4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugz43xTCf_NczrZYWdt4AaABAg","2024-04-08 12:55:38",0,"I wonder how they gonna animate 9 chapters into a full season unless they do the first part of final arc aswell but it will probably end with the cliffhanger","http://www.youtube.com/@Sir-Vesh",
1820,"@prophetofshaDOW98765","Everyone excited for the training, I’m just waiting for the moment our special thunder boi gets the letter that changes him.","UgwhJnJZwBax1AD8uD94AaABAg","",1,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwhJnJZwBax1AD8uD94AaABAg","2024-04-08 12:53:23",0,"Everyone excited for the training, I’m just waiting for the moment our special thunder boi gets the letter that changes him.","http://www.youtube.com/@prophetofshaDOW98765",
1821,"@memesbytom","Finally after so long time... It\'s finally here","UgzwJPegBPxeEpd8J3t4AaABAg","",1,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzwJPegBPxeEpd8J3t4AaABAg","2024-04-08 12:53:22",0,"Finally after so long time... It\'s finally here","http://www.youtube.com/@memesbytom",
1822,"@NeonWaves-do2fb","Biggest fan","UgwUiU8wQkqlQV5saL54AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwUiU8wQkqlQV5saL54AaABAg","2024-04-08 12:52:18",0,"Biggest fan","http://www.youtube.com/@NeonWaves-do2fb",
1823,"@elioferreira2946","😱😱🔥🔥🔥","UgyC6p7CPtuiNJaL_aJ4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyC6p7CPtuiNJaL_aJ4AaABAg","2024-04-08 12:52:12",0,"😱😱🔥🔥🔥","http://www.youtube.com/@elioferreira2946",
1824,"@sunstar185","So when does the new season start for streaming? I’m a little confused about the theatrical release mentioned before","UgzGwu_Pyv1Ui3b0V8V4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzGwu_Pyv1Ui3b0V8V4AaABAg","2024-04-08 12:51:58",1,"So when does the new season start for streaming? I’m a little confused about the theatrical release mentioned before","http://www.youtube.com/@sunstar185",
1825,"@mr.hakai3210","12 may","UgzGwu_Pyv1Ui3b0V8V4AaABAg.A1z03Y4ePiRA2-OsLBOT7a","@sunstar185",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzGwu_Pyv1Ui3b0V8V4AaABAg.A1z03Y4ePiRA2-OsLBOT7a","2024-04-09 01:48:00",0,"12 may","http://www.youtube.com/@mr.hakai3210",
1826,"@narendrasinghnegi9670","Tengen is proud of Tanjiro,You can see it in his eyes.😢 Even some other hashiras are proud of him.They know how long way Tanjiro has just reached.","UgwKEq04tJuRZPDMT0V4AaABAg","",1162,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwKEq04tJuRZPDMT0V4AaABAg","2024-04-08 12:51:42",10,"Tengen is proud of Tanjiro,You can see it in his eyes.😢 Even some other hashiras are proud of him.They know how long way Tanjiro has just reached.","http://www.youtube.com/@narendrasinghnegi9670",
1827,"@andSaved","Eye*","UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1z99Kj2hQq","@narendrasinghnegi9670",73,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1z99Kj2hQq","2024-04-08 14:11:25",0,"Eye*","http://www.youtube.com/@andSaved",
1828,"@MegaMK13","👁","UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zDWtNU_-d","@narendrasinghnegi9670",15,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zDWtNU_-d","2024-04-08 14:49:35",0,"👁","http://www.youtube.com/@MegaMK13",
1829,"@DJ_MT","Agreed","UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zRGCIBZC1","@narendrasinghnegi9670",4,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zRGCIBZC1","2024-04-08 16:49:38",0,"Agreed","http://www.youtube.com/@DJ_MT",
1830,"@bobsburrito5324","@@andSavedthats foulllll","UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zVmC9Dv7w","@narendrasinghnegi9670",19,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zVmC9Dv7w","2024-04-08 17:29:06",0,"@@andSavedthats foulllll","http://www.youtube.com/@bobsburrito5324",
1831,"@lilyan-dw4zv","He looks like a proud dad","UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zfNhRyeVF","@narendrasinghnegi9670",5,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwKEq04tJuRZPDMT0V4AaABAg.A1z01TWPr5hA1zfNhRyeVF","2024-04-08 19:01:44",0,"He looks like a proud dad","http://www.youtube.com/@lilyan-dw4zv",
1832,"@Thunder-jd4kk","Will they cover the infinity castle Arc in this season??","UgySm4vMSbUShi6ADlF4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgySm4vMSbUShi6ADlF4AaABAg","2024-04-08 12:51:26",0,"Will they cover the infinity castle Arc in this season??","http://www.youtube.com/@Thunder-jd4kk",
1833,"@TheRealOtakuJoe","Is this a short arc because May 12th is a weird start date being halfway through the spring season?","UgxE9NAL87u30EFe4-d4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxE9NAL87u30EFe4-d4AaABAg","2024-04-08 12:50:54",0,"Is this a short arc because May 12th is a weird start date being halfway through the spring season?","http://www.youtube.com/@TheRealOtakuJoe",
1834,"@GOJO19702","MARK YOUR CALENDARS!!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥","UgweU1aA3EyyK18nutF4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgweU1aA3EyyK18nutF4AaABAg","2024-04-08 12:50:41",0,"MARK YOUR CALENDARS!!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥","http://www.youtube.com/@GOJO19702",
1835,"@GlennG297","So I’ve got a good feeling episode 1 and 2 will be from the movie and episode 3 will be a new animated episode, so people who have seen the movie we probably have to wait till episode 3 whereas you guys that didn’t see the movie enjoy the first 2 episodes","UgyWsAv8HxDsfOQ7H5N4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyWsAv8HxDsfOQ7H5N4AaABAg","2024-04-08 12:49:34",0,"So I’ve got a good feeling episode 1 and 2 will be from the movie and episode 3 will be a new animated episode, so people who have seen the movie we probably have to wait till episode 3 whereas you guys that didn’t see the movie enjoy the first 2 episodes","http://www.youtube.com/@GlennG297",
1836,"@k5hv","I am so ready","UgxeS9JKdj8M_9f6G6h4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxeS9JKdj8M_9f6G6h4AaABAg","2024-04-08 12:49:28",0,"I am so ready","http://www.youtube.com/@k5hv",
1837,"@CaliburXL99","This is literally a mini arc that should’ve been 2-3 episodes, they’re really tryna milk this show.","UgzZcO4ItjIsb32fJ294AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzZcO4ItjIsb32fJ294AaABAg","2024-04-08 12:49:26",0,"This is literally a mini arc that should’ve been 2-3 episodes, they’re really tryna milk this show.","http://www.youtube.com/@CaliburXL99",
1838,"@davidolaniyanu223","On my birthday 🎉","UgySDAPMZA5O66i1NIh4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgySDAPMZA5O66i1NIh4AaABAg","2024-04-08 12:49:21",0,"On my birthday 🎉","http://www.youtube.com/@davidolaniyanu223",
1839,"@To-mn3eq","the movie was a scam this is basically the movie plus last episode","Ugwrc57IurAHD5AFdIJ4AaABAg","",1,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugwrc57IurAHD5AFdIJ4AaABAg","2024-04-08 12:49:08",0,"the movie was a scam this is basically the movie plus last episode","http://www.youtube.com/@To-mn3eq",
1840,"@ro-hitmangaming913","What is official trailer in this same as previous video lol","UgwZNxRKUDrYRQHceC94AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgwZNxRKUDrYRQHceC94AaABAg","2024-04-08 12:49:00",0,"What is official trailer in this same as previous video lol","http://www.youtube.com/@ro-hitmangaming913",
1841,"@Leovieira836","Shinobu gostosa da prr","UgxWDiJEVFwwhOSxn0F4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxWDiJEVFwwhOSxn0F4AaABAg","2024-04-08 12:48:32",0,"Shinobu gostosa da prr","http://www.youtube.com/@Leovieira836",
1842,"@sabujkantijana9432","Finnaly one question which languagees will it be dubbed","UgyL4Y05fw-BrOJior14AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyL4Y05fw-BrOJior14AaABAg","2024-04-08 12:48:18",0,"Finnaly one question which languagees will it be dubbed","http://www.youtube.com/@sabujkantijana9432",
1843,"@brain.dead.","Tanjiro is so jacked","UgygrneJY2-Q7iMg5yl4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgygrneJY2-Q7iMg5yl4AaABAg","2024-04-08 12:47:34",0,"Tanjiro is so jacked","http://www.youtube.com/@brain.dead.",
1844,"@dagger_games101","Hold on.. I think i watch this movie already.. I thought it was next season.. U killed my hype and make me sad","Ugx1R9JarHGzHZhNUOd4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugx1R9JarHGzHZhNUOd4AaABAg","2024-04-08 12:47:31",0,"Hold on.. I think i watch this movie already.. I thought it was next season.. U killed my hype and make me sad","http://www.youtube.com/@dagger_games101",
1845,"@TheTrueAegonTargaryen","MID IS COMING BACK EVERYBODY","UgyhIbbNgP1sx1hdYaN4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyhIbbNgP1sx1hdYaN4AaABAg","2024-04-08 12:47:22",1,"MID IS COMING BACK EVERYBODY","http://www.youtube.com/@TheTrueAegonTargaryen",
1846,"@theraikouemp4ror997","NOOOOOOOOOOOOOOOOOOO! JUST WHY?????? WHY DIDN\'T THIS TERRIBLY WRITTEN ANIME FINISH A LONG TIME AGO??? THEY SHOULD STRETCH THIS TO ABOUT 26 EPISODES A SEASON. PEOPLE WITH GOOD TASTE LIKE OURSELVES SHOULDN\'T BE SEEING THIS ON OUR RECOMMENDATIONS AT ALL. SCREW YOU CRUNCHYROLL !","UgyhIbbNgP1sx1hdYaN4AaABAg.A1z-Xq11rd-A1z9YyoNt2H","@TheTrueAegonTargaryen",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyhIbbNgP1sx1hdYaN4AaABAg.A1z-Xq11rd-A1z9YyoNt2H","2024-04-08 14:14:55",0,"NOOOOOOOOOOOOOOOOOOO! JUST WHY?????? WHY DIDN\'T THIS TERRIBLY WRITTEN ANIME FINISH A LONG TIME AGO??? THEY SHOULD STRETCH THIS TO ABOUT 26 EPISODES A SEASON. PEOPLE WITH GOOD TASTE LIKE OURSELVES SHOULDN\'T BE SEEING THIS ON OUR RECOMMENDATIONS AT ALL. SCREW YOU CRUNCHYROLL !","http://www.youtube.com/@theraikouemp4ror997",
1847,"@lucasramirezavila6638","mid","UgzhJ92rcSnkS7bGI094AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzhJ92rcSnkS7bGI094AaABAg","2024-04-08 12:46:56",0,"mid","http://www.youtube.com/@lucasramirezavila6638",
1848,"@sarawinardi6745","Yes!!","UgxZO0xWT7ZSpL1hhuZ4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxZO0xWT7ZSpL1hhuZ4AaABAg","2024-04-08 12:46:54",0,"Yes!!","http://www.youtube.com/@sarawinardi6745",
1849,"@strainmix2287","Ubuyashiki Alahu Akbar coming soon? Baited? Toddler Muzan sama? Skin sideways?","Ugzp0nF1S5MO02vCo4N4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugzp0nF1S5MO02vCo4N4AaABAg","2024-04-08 12:46:27",0,"Ubuyashiki Alahu Akbar coming soon? Baited? Toddler Muzan sama? Skin sideways?","http://www.youtube.com/@strainmix2287",
1850,"@thekingofthepirates1426","Gonna end on the biggest cliff hanger","UgxUSS4ccA6eGypbg0F4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxUSS4ccA6eGypbg0F4AaABAg","2024-04-08 12:46:10",0,"Gonna end on the biggest cliff hanger","http://www.youtube.com/@thekingofthepirates1426",
1851,"@animelordd","HYPEEEEEEEEEEEEEEEE","Ugzly-ICyjQgRFkxzAJ4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugzly-ICyjQgRFkxzAJ4AaABAg","2024-04-08 12:45:48",0,"HYPEEEEEEEEEEEEEEEE","http://www.youtube.com/@animelordd",
1852,"@IanT-bz6vf","10/100000000000!!!","Ugwjm-qCgGVIk2WT_DJ4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugwjm-qCgGVIk2WT_DJ4AaABAg","2024-04-08 12:45:45",0,"10/100000000000!!!","http://www.youtube.com/@IanT-bz6vf",
1853,"@Dr.-Drawer","I think it’s gonna come out at the day when i’m having a music presentation in school","UgyomvoBWd1XgKEdNyN4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyomvoBWd1XgKEdNyN4AaABAg","2024-04-08 12:45:17",0,"I think it’s gonna come out at the day when i’m having a music presentation in school","http://www.youtube.com/@Dr.-Drawer",
1854,"@otakuguy0054","My prediction: The last two arcs will be a 2-part movie. The first one will be based on the “Infinity Castle Arc.” And the second one will be based on the “Countdown to Sunrise Arc.” (For the record, I’m looking forward to the second one)","UgxmNxHOErqrTR3Cbod4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxmNxHOErqrTR3Cbod4AaABAg","2024-04-08 12:44:29",1,"My prediction: The last two arcs will be a 2-part movie. The first one will be based on the “Infinity Castle Arc.” And the second one will be based on the “Countdown to Sunrise Arc.” (For the record, I’m looking forward to the second one)","http://www.youtube.com/@otakuguy0054",
1855,"@mr.hakai3210","well infinity castle arc might be triology movie","UgxmNxHOErqrTR3Cbod4AaABAg.A1z-CclqyVtA2-NvKLj1CM","@otakuguy0054",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxmNxHOErqrTR3Cbod4AaABAg.A1z-CclqyVtA2-NvKLj1CM","2024-04-09 01:39:41",0,"well infinity castle arc might be triology movie","http://www.youtube.com/@mr.hakai3210",
1856,"@codeblood2000","Oh the suspense😊","UgzDzZHgu29dBXhEuFx4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgzDzZHgu29dBXhEuFx4AaABAg","2024-04-08 12:43:29",0,"Oh the suspense😊","http://www.youtube.com/@codeblood2000",
1857,"@that1godares669","Isn’t this the exact same trailer that released earlier this year?","Ugw32-nqPt3HGFsNSUN4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugw32-nqPt3HGFsNSUN4AaABAg","2024-04-08 12:43:17",0,"Isn’t this the exact same trailer that released earlier this year?","http://www.youtube.com/@that1godares669",
1858,"@indiedoggos7967","Where is zenitsuuuu??????","UgyRt82HgEfsyhbB3xZ4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyRt82HgEfsyhbB3xZ4AaABAg","2024-04-08 12:42:40",0,"Where is zenitsuuuu??????","http://www.youtube.com/@indiedoggos7967",
1859,"@maguetteka2292","I like how they don\'t spoil Gyomei\'s breathing style at all. Please keep it that way","Ugxnw3rTYXPV89myNYl4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=Ugxnw3rTYXPV89myNYl4AaABAg","2024-04-08 12:42:25",0,"I like how they don\'t spoil Gyomei\'s breathing style at all. Please keep it that way","http://www.youtube.com/@maguetteka2292",
1860,"@Madhav13333","It is a birthday gift for me ❤","UgxlFmhuy9TnDx4MJnB4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxlFmhuy9TnDx4MJnB4AaABAg","2024-04-08 12:42:13",0,"It is a birthday gift for me ❤","http://www.youtube.com/@Madhav13333",
1861,"@Snipe_AE","Bro it is going to be so good cant wait who else cant wait.","UgyY5sAtJ6q7xryyV-h4AaABAg","",0,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgyY5sAtJ6q7xryyV-h4AaABAg","2024-04-08 12:42:05",0,"Bro it is going to be so good cant wait who else cant wait.","http://www.youtube.com/@Snipe_AE",
1862,"@muhsinfaizal_","Animation is still top class they need to keep this animation quality till the end","UgxjTuHQPDMhG8cJ5gt4AaABAg","",9,"https://www.youtube.com/watch?v=PraFso1sVIc&lc=UgxjTuHQPDMhG8cJ5gt4AaABAg","2024-04-08 12:42:03",2,"Animation is still top class they need to keep this animation quality till the end","http://www.youtube.com/@muhsinfaizal_",
